Month Created,Date Created,Time Created,Syncing Date,Latitude,Longitude,PetScannerChip,PetScannerSerial,AnswerCode,Organization,RegionName,ProjectName,UserName,FormName,SpeciesName,WardLocation,GpsDeleted,Accuracy,nombre de chien ,photo ,photo,animal loc_lat,animal loc_lon,collier ,couleur collier ,sexe ,âge,couleur ,date,remarque ,deja_vu,Gardien
Oct,17/10/2024,6:27 AM,17/10/2024,-18.9014103,47.5649983,,,C-171024062632-21257-10,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe6,Comptage chien errant ,Dog,,No,338.313,2,Madagascar_Comptages_1729135597874.jpg,Madagascar_Comptages_1729135602384.jpg,-18.90141315,47.56501056,non,,mâle ,3 - 5 ans ,fauve roux,17/10/2024,,0,
Oct,17/10/2024,6:26 AM,17/10/2024,-18.9013995,47.5649755,,,C-171024062555-21257-9,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe6,Comptage chien errant ,Dog,,No,1.551,2,Madagascar_Comptages_1729135564504.jpg,Madagascar_Comptages_1729135569508.jpg,-18.9013995,47.5649755,non,,mâle ,3 - 5 ans ,Fauve charbonné (Feu),17/10/2024,,0,
Oct,17/10/2024,6:25 AM,17/10/2024,-18.9018262,47.565778,,,C-171024062507-21257-8,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe6,Comptage chien errant ,Dog,,No,15,1,Madagascar_Comptages_1729135512256.jpg,Madagascar_Comptages_1729135518149.jpg,-18.90139983,47.56496798,non,,mâle ,1 à 3  ans,"gris,noire",17/10/2024,,0,
Oct,17/10/2024,6:24 AM,17/10/2024,-18.9015726,47.5650083,,,C-171024062416-21257-7,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe6,Comptage chien errant ,Dog,,No,44.105,1,Madagascar_Comptages_1729135466472.jpg,Madagascar_Comptages_1729135461890.jpg,-18.90140014,47.5649197,non,,femelle ,1 à 3  ans,marron,17/10/2024,,0,
Oct,17/10/2024,6:24 AM,17/10/2024,-18.9017034,47.5654462,,,C-171024062334-21257-6,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe6,Comptage chien errant ,Dog,,No,15,1,Madagascar_Comptages_1729135424367.jpg,Madagascar_Comptages_1729135420565.jpg,-18.90141252,47.56483521,non,,femelle ,3 - 5 ans ,fauve roux,17/10/2024,,0,
Oct,17/10/2024,6:23 AM,17/10/2024,-18.9014449,47.564831,,,C-171024062252-21257-5,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe6,Comptage chien errant ,Dog,,No,77.6,1,Madagascar_Comptages_1729135378277.jpg,Madagascar_Comptages_1729135382728.jpg,-18.90140998,47.56477755,non,,mâle ,3 - 5 ans ,Blanc,17/10/2024,,0,
Oct,17/10/2024,6:22 AM,17/10/2024,-18.9014219,47.5648232,,,C-171024062221-21257-4,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe6,Comptage chien errant ,Dog,,No,22.024,1,Madagascar_Comptages_1729135351447.jpg,Madagascar_Comptages_1729135346360.jpg,-18.90141822,47.56485399,non,,mâle ,3 - 5 ans ,"marron,noire",17/10/2024,,,
Oct,17/10/2024,6:22 AM,17/10/2024,-18.9018618,47.5658624,,,C-171024062140-21257-3,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe6,Comptage chien errant ,Dog,,No,10.379,1,Madagascar_Comptages_1729135312203.jpg,Madagascar_Comptages_1729135306871.jpg,-18.90143345,47.56485902,non,,mâle ,> 5 ans ,Fauve charbonné (Feu),17/10/2024,,0,
Oct,17/10/2024,6:19 AM,17/10/2024,-18.9011673,47.5642127,,,C-171024061853-21257-2,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe6,Comptage chien errant ,Dog,,No,7.611,1,Madagascar_Comptages_1729135140881.jpg,Madagascar_Comptages_1729135145075.jpg,-18.90116256,47.56425016,non,,mâle ,3 - 5 ans ,fauve roux,17/10/2024,,0,
Oct,17/10/2024,6:17 AM,17/10/2024,-18.9008508,47.5631946,,,C-161024091938-21257-1,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe6,Comptage chien errant ,Dog,,No,5.696,1,Madagascar_Comptages_1729135026374.jpg,Madagascar_Comptages_1729135020997.jpg,-18.90079779,47.56305523,non,,mâle ,> 5 ans ,sable,17/10/2024,,0,
Oct,17/10/2024,6:55 AM,17/10/2024,-18.905779,47.5696363,,,C-171024065416-21258-470,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,0,1,Madagascar_Comptages_1729137273095.jpg,Madagascar_Comptages_1729137283042.jpg,-18.90593473,47.56983452,non,,femelle ,1 à 3  ans,Blanc,17/10/2024,,0,
Oct,17/10/2024,6:53 AM,17/10/2024,-18.9050188,47.5680886,,,C-171024065152-21258-469,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,0,1,Madagascar_Comptages_1729137123076.jpg,Madagascar_Comptages_1729137131375.jpg,-18.90494066,47.56844345,non,,femelle ,1 à 3  ans,marron,17/10/2024,,0,
Oct,17/10/2024,6:51 AM,17/10/2024,-18.9055171,47.569164,,,C-171024065034-21258-468,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,0,1,Madagascar_Comptages_1729137043869.jpg,Madagascar_Comptages_1729137051887.jpg,-18.9056702,47.56924912,non,,mâle ,1 à 3  ans,fauve roux,17/10/2024,,0,
Oct,17/10/2024,6:49 AM,17/10/2024,-18.90536,47.5686442,,,C-171024064844-21258-467,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,0,1,Madagascar_Comptages_1729136936317.jpg,Madagascar_Comptages_1729136945574.jpg,-18.90500315,47.56808504,non,,mâle ,1 à 3  ans,"marron,noire",17/10/2024,,0,
Oct,17/10/2024,6:47 AM,17/10/2024,-18.9050061,47.5679542,,,C-171024064647-21258-466,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,0,1,Madagascar_Comptages_1729136816640.jpg,Madagascar_Comptages_1729136823185.jpg,-18.90505485,47.56801598,non,,femelle ,1 à 3  ans,"gris,noire",17/10/2024,,0,
Oct,17/10/2024,6:46 AM,17/10/2024,-18.9048716,47.5680124,,,C-171024064535-21258-465,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,0,1,Madagascar_Comptages_1729136741588.jpg,Madagascar_Comptages_1729136750580.jpg,-18.90459905,47.56788153,non,,mâle ,1 à 3  ans,sable,17/10/2024,,0,
Oct,17/10/2024,6:45 AM,17/10/2024,-18.9045544,47.5678375,,,C-171024064356-21258-464,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,0,1,Madagascar_Comptages_1729136650332.jpg,Madagascar_Comptages_1729136658544.jpg,-18.90453371,47.56781615,non,,mâle ,1 à 3  ans,"marron,noire",17/10/2024,,0,
Oct,17/10/2024,6:37 AM,17/10/2024,-18.9026327,47.5649676,,,C-171024063630-21258-463,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,0,1,Madagascar_Comptages_1729136207759.jpg,Madagascar_Comptages_1729136216547.jpg,-18.90269272,47.56501961,non,,mâle ,1 à 3  ans,fauve roux,17/10/2024,,0,
Oct,17/10/2024,6:35 AM,17/10/2024,-18.9017483,47.5643022,,,C-161024091846-21258-462,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,0,1,Madagascar_Comptages_1729136028948.jpg,Madagascar_Comptages_1729136040449.jpg,-18.90183312,47.56447747,non,,femelle ,1 à 3  ans,"Blanc,noire",17/10/2024,,0,
Oct,17/10/2024,6:38 AM,17/10/2024,-18.9046795,47.5617969,,,C-171024063748-21035-435,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe 1,Comptage chien errant ,Dog,,No,6.699,1,Madagascar_Comptages_1729136275889.jpg,Madagascar_Comptages_1729136283284.jpg,-18.90451975,47.5617319,non,,femelle ,3 - 5 ans ,"Blanc,fauve roux,noire",17/10/2024,,,
Oct,17/10/2024,6:31 AM,17/10/2024,-18.9004456,47.5612245,,,C-171024063008-21035-434,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe 1,Comptage chien errant ,Dog,,No,8.556,1,Madagascar_Comptages_1729135858971.jpg,Madagascar_Comptages_1729135879215.jpg,-18.90036132,47.56118204,oui,gris ,mâle ,1 à 3  ans,sable charbonné,17/10/2024,,,
Oct,17/10/2024,7:00 AM,18/10/2024,-18.9119653,47.5668522,,,C-171024070012-21261-438,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe10,Comptage chien errant ,Dog,,No,6.441,1,Madagascar_Comptages_1729137618118.jpg,Madagascar_Comptages_1729137622493.jpg,-18.91196533,47.56685223,non,,femelle ,> 5 ans ,fauve roux,17/10/2024,,0,
Oct,17/10/2024,6:59 AM,18/10/2024,-18.9119653,47.5668522,,,C-171024065906-21261-437,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe10,Comptage chien errant ,Dog,,No,6.441,1,Madagascar_Comptages_1729137558268.jpg,Madagascar_Comptages_1729137569677.jpg,-18.91196533,47.56685223,non,,mâle ,> 5 ans ,fauve roux,17/10/2024,,0,
Oct,17/10/2024,6:59 AM,18/10/2024,-18.9119653,47.5668522,,,C-171024065811-21261-436,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe10,Comptage chien errant ,Dog,,No,6.441,1,Madagascar_Comptages_1729137502169.jpg,Madagascar_Comptages_1729137510480.jpg,-18.91196533,47.56685223,non,,mâle ,3 - 5 ans ,Fauve charbonné (Feu),17/10/2024,,0,
Oct,17/10/2024,6:56 AM,18/10/2024,-18.9126317,47.5675033,,,C-171024065514-21261-435,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe10,Comptage chien errant ,Dog,,No,11.566,0,Madagascar_Comptages_1729137321651.jpg,Madagascar_Comptages_1729137326148.jpg,-18.9126165,47.56750803,non,,femelle ,1 à 3  ans,"Blanc,noire",17/10/2024,,0,
Oct,17/10/2024,6:55 AM,18/10/2024,-18.9126601,47.5676036,,,C-171024065436-21261-434,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe10,Comptage chien errant ,Dog,,No,5.19,2,Madagascar_Comptages_1729137284468.jpg,Madagascar_Comptages_1729137288772.jpg,-18.91260761,47.5675362,non,,femelle ,> 5 ans ,fauve roux,17/10/2024,,0,
Oct,17/10/2024,6:52 AM,18/10/2024,-18.9124988,47.5686676,,,C-171024065143-21261-433,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe10,Comptage chien errant ,Dog,,No,9.355,1,Madagascar_Comptages_1729137109507.jpg,Madagascar_Comptages_1729137114958.jpg,-18.9125261,47.56861746,non,,mâle ,3 - 5 ans ,"Blanc,noire",17/10/2024,,0,
Oct,17/10/2024,6:51 AM,18/10/2024,-18.9125524,47.5685921,,,C-171024065035-21261-432,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe10,Comptage chien errant ,Dog,,No,1.107,0,Madagascar_Comptages_1729137043405.jpg,Madagascar_Comptages_1729137051482.jpg,-18.91256321,47.56863557,non,,femelle ,1 à 3  ans,sable,17/10/2024,,0,
Oct,17/10/2024,6:50 AM,18/10/2024,-18.9130991,47.5683882,,,C-171024064930-21261-431,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe10,Comptage chien errant ,Dog,,No,1.282,2,Madagascar_Comptages_1729136978841.jpg,Madagascar_Comptages_1729136983655.jpg,-18.91259905,47.5686245,non,,mâle ,> 5 ans ,"Fauve charbonné (Feu),noire,sable charbonné",17/10/2024,,0,
Oct,17/10/2024,6:49 AM,18/10/2024,-18.9126697,47.5687381,,,C-171024064828-21261-430,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe10,Comptage chien errant ,Dog,,No,4.736,1,Madagascar_Comptages_1729136914650.jpg,Madagascar_Comptages_1729136921888.jpg,-18.91315569,47.56835092,non,,femelle ,3 - 5 ans ,"Blanc,noire",17/10/2024,,0,
Oct,17/10/2024,6:44 AM,18/10/2024,-18.9144553,47.567234,,,C-171024064254-21261-429,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe10,Comptage chien errant ,Dog,,No,4.094,1,Madagascar_Comptages_1729136586868.jpg,Madagascar_Comptages_1729136595624.jpg,-18.91549072,47.56630305,non,,mâle ,> 5 ans ,"Blanc,fauve roux,noire",17/10/2024,,0,
Oct,17/10/2024,6:41 AM,18/10/2024,-18.9157084,47.5660939,,,C-171024064037-21261-428,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe10,Comptage chien errant ,Dog,,No,0.663,1,Madagascar_Comptages_1729136443393.jpg,Madagascar_Comptages_1729136449323.jpg,-18.91555859,47.5661971,non,,femelle ,3 - 5 ans ,fauve roux,17/10/2024,,0,
Oct,17/10/2024,6:40 AM,18/10/2024,-18.9153074,47.566505,,,C-171024063935-21261-427,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe10,Comptage chien errant ,Dog,,No,8.28,1,Madagascar_Comptages_1729136382902.jpg,Madagascar_Comptages_1729136388512.jpg,-18.91582565,47.56589603,non,,mâle ,6 mois à 1 an ,"Blanc,noire,sable",17/10/2024,,0,
Oct,17/10/2024,6:38 AM,18/10/2024,-18.9159285,47.5654839,,,C-161024091435-21261-426,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe10,Comptage chien errant ,Dog,,No,6.776,1,Madagascar_Comptages_1729136245279.jpg,Madagascar_Comptages_1729136251027.jpg,-18.9020006,47.54724562,non,,mâle ,3 - 5 ans ,noire,17/10/2024,,0,
Oct,18/10/2024,6:16 AM,18/10/2024,-18.9083173,47.562191,,,C-181024061232-21253-522,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,4.372,1,Madagascar_Comptages_1729221335319.jpg,Madagascar_Comptages_1729221345058.jpg,-18.90656308,47.56168295,non,,mâle ,> 5 ans ,noire,18/10/2024,,1,
Oct,18/10/2024,6:23 AM,18/10/2024,-18.9127196,47.563953,,,C-181024062228-21253-523,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,5.059,1,Madagascar_Comptages_1729221758266.jpg,Madagascar_Comptages_1729221770652.jpg,-18.91252515,47.56381664,non,,femelle ,3 - 5 ans ,gris,18/10/2024,,0,
Oct,18/10/2024,6:24 AM,18/10/2024,-18.9138418,47.5642044,,,C-181024062431-21253-524,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,4.709,1,Madagascar_Comptages_1729221879870.jpg,Madagascar_Comptages_1729221885186.jpg,-18.91273575,47.56387029,non,,femelle ,> 5 ans ,gris,18/10/2024,,1,
Oct,18/10/2024,6:25 AM,18/10/2024,-18.9127127,47.563859,,,C-181024062459-21253-525,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,0.803,1,Madagascar_Comptages_1729221908252.jpg,Madagascar_Comptages_1729221914578.jpg,-18.91277635,47.56384917,non,,mâle ,3 - 5 ans ,sable,18/10/2024,,1,
Oct,18/10/2024,6:25 AM,18/10/2024,-18.9128186,47.5638386,,,C-181024062529-21253-526,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,0.665,1,Madagascar_Comptages_1729221936293.jpg,Madagascar_Comptages_1729221943651.jpg,-18.91290354,47.56380592,non,,mâle ,> 5 ans ,"gris,sable",18/10/2024,,1,
Oct,18/10/2024,6:27 AM,18/10/2024,-18.9139713,47.5645268,,,C-181024062717-21253-527,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,4.421,1,Madagascar_Comptages_1729222048206.jpg,Madagascar_Comptages_1729222051613.jpg,-18.91298093,47.56384749,non,,mâle ,3 - 5 ans ,noire,18/10/2024,,0,
Oct,18/10/2024,6:28 AM,18/10/2024,-18.9134203,47.564336,,,C-181024062817-21253-528,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,11.341,1,Madagascar_Comptages_1729222104493.jpg,Madagascar_Comptages_1729222109274.jpg,-18.91306022,47.56385855,non,,mâle ,1 à 3  ans,marron,18/10/2024,,0,
Oct,18/10/2024,6:31 AM,18/10/2024,-18.9127791,47.564481,,,C-181024063039-21253-529,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,13.594,1,Madagascar_Comptages_1729222250096.jpg,Madagascar_Comptages_1729222256401.jpg,-18.9127791,47.564481,non,,mâle ,< 6 mois,fauve roux,18/10/2024,,1,
Oct,18/10/2024,6:32 AM,18/10/2024,-18.9127298,47.5646092,,,C-181024063113-21253-530,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,0.905,1,Madagascar_Comptages_1729222283356.jpg,Madagascar_Comptages_1729222288447.jpg,-18.9127421,47.56464645,non,,mâle ,< 6 mois,"Fauve charbonné (Feu),noire",18/10/2024,,0,
Oct,18/10/2024,6:34 AM,18/10/2024,-18.9119567,47.5646703,,,C-181024063328-21253-531,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,5.8,1,Madagascar_Comptages_1729222430023.jpg,Madagascar_Comptages_1729222434588.jpg,-18.91186796,47.56464511,non,,mâle ,3 - 5 ans ,sable charbonné,18/10/2024,,0,
Oct,18/10/2024,6:34 AM,18/10/2024,-18.9118419,47.5646284,,,C-181024063412-21253-532,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,0.902,1,Madagascar_Comptages_1729222461665.jpg,Madagascar_Comptages_1729222466351.jpg,-18.91180421,47.56464109,non,,mâle ,> 5 ans ,"gris,sable",18/10/2024,,NA,
Oct,18/10/2024,6:35 AM,18/10/2024,-18.9113729,47.5648899,,,C-181024063506-21253-533,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,11.946,1,Madagascar_Comptages_1729222513708.jpg,Madagascar_Comptages_1729222520332.jpg,-18.91177661,47.56468367,non,,mâle ,3 - 5 ans ,sable charbonné,18/10/2024,,0,
Oct,18/10/2024,6:46 AM,18/10/2024,-18.9042238,47.5628346,,,C-181024064548-21256-606,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe5,Comptage chien errant ,Dog,,No,0.793,0,Madagascar_Comptages_1729223152952.jpg,Madagascar_Comptages_1729223157389.jpg,-18.90424601,47.56285474,non,,mâle ,1 à 3  ans,"Fauve charbonné (Feu),noire",18/10/2024,,1,
Oct,18/10/2024,6:45 AM,18/10/2024,-18.9042303,47.5628522,,,C-181024064521-21256-605,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe5,Comptage chien errant ,Dog,,No,36.98,0,Madagascar_Comptages_1729223127160.jpg,Madagascar_Comptages_1729223131841.jpg,-18.90422508,47.56283328,non,,mâle ,1 à 3  ans,"Blanc,fauve roux",18/10/2024,,1,
Oct,18/10/2024,6:45 AM,18/10/2024,-18.9040754,47.5628485,,,C-181024064443-21256-604,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe5,Comptage chien errant ,Dog,,No,5.568,1,Madagascar_Comptages_1729223087794.jpg,Madagascar_Comptages_1729223095550.jpg,-18.90413278,47.56287184,non,,mâle ,1 à 3  ans,Blanc,18/10/2024,,0,
Oct,18/10/2024,6:44 AM,18/10/2024,-18.9041737,47.5628682,,,C-181024064410-21256-603,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe5,Comptage chien errant ,Dog,,No,3.916,3,Madagascar_Comptages_1729223057785.jpg,Madagascar_Comptages_1729223061962.jpg,-18.90403254,47.56286513,non,,mâle ,1 à 3  ans,fauve roux,18/10/2024,,1,
Oct,18/10/2024,6:42 AM,18/10/2024,-18.9037203,47.5625436,,,C-181024064147-21256-602,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe5,Comptage chien errant ,Dog,,No,10.419,1,Madagascar_Comptages_1729222915221.jpg,Madagascar_Comptages_1729222920524.jpg,-18.90368078,47.56252181,non,,mâle ,> 5 ans ,fauve roux,18/10/2024,,1,
Oct,18/10/2024,6:41 AM,18/10/2024,-18.9036891,47.5625627,,,C-181024063104-21256-601,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe5,Comptage chien errant ,Dog,,No,4.11,1,Madagascar_Comptages_1729222876690.jpg,Madagascar_Comptages_1729222889751.jpg,-18.903696,47.56261468,non,,femelle ,> 5 ans ,Blanc,18/10/2024,,1,
Oct,18/10/2024,6:29 AM,18/10/2024,-18.9005402,47.5620556,,,C-181024062835-21256-600,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe5,Comptage chien errant ,Dog,,No,4.485,1,Madagascar_Comptages_1729222121256.jpg,Madagascar_Comptages_1729222125267.jpg,-18.9004273,47.56210372,non,,mâle ,> 5 ans ,"Blanc,noire",18/10/2024,,0,
Oct,18/10/2024,6:26 AM,18/10/2024,-18.8988937,47.5609904,,,C-181024062543-21256-599,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe5,Comptage chien errant ,Dog,,No,32.931,1,Madagascar_Comptages_1729221949880.jpg,Madagascar_Comptages_1729221953995.jpg,-18.89886445,47.56085381,non,,femelle ,3 - 5 ans ,"Blanc,noire",18/10/2024,,0,
Oct,18/10/2024,6:25 AM,18/10/2024,-18.8993009,47.5611869,,,C-181024062502-21256-598,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe5,Comptage chien errant ,Dog,,No,4.265,1,Madagascar_Comptages_1729221907281.jpg,Madagascar_Comptages_1729221915068.jpg,-18.89880672,47.56092187,non,,femelle ,3 - 5 ans ,sable charbonné,18/10/2024,,0,
Oct,18/10/2024,6:44 AM,18/10/2024,-18.9087954,47.5663313,,,C-181024064338-21254-459,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,4.395,1,Madagascar_Comptages_1729223025643.jpg,Madagascar_Comptages_1729223030608.jpg,-18.91030078,47.56593727,non,,femelle ,3 - 5 ans ,noire,18/10/2024,,,
Oct,18/10/2024,6:42 AM,18/10/2024,-18.9096382,47.5661543,,,C-181024064142-21254-458,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,3.758,1,Madagascar_Comptages_1729222910167.jpg,Madagascar_Comptages_1729222916063.jpg,-18.91031537,47.56593291,non,,femelle ,1 à 3  ans,fauve roux,18/10/2024,,,
Oct,18/10/2024,6:29 AM,18/10/2024,-18.9111611,47.565755,,,C-181024062831-21254-457,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,3.728,1,Madagascar_Comptages_1729222120555.jpg,Madagascar_Comptages_1729222133427.jpg,-18.91117429,47.56550476,non,,mâle ,1 à 3  ans,fauve roux,18/10/2024,,,
Oct,18/10/2024,6:23 AM,18/10/2024,-18.9114161,47.5648111,,,C-181024062310-21254-456,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,10.395,1,Madagascar_Comptages_1729221800436.jpg,Madagascar_Comptages_1729221811681.jpg,-18.9113278,47.5647286,non,,mâle ,6 mois à 1 an ,fauve roux,18/10/2024,,,
Oct,18/10/2024,6:22 AM,18/10/2024,-18.9110253,47.5651227,,,C-181024062113-21254-455,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,4.783,1,Madagascar_Comptages_1729221715458.jpg,Madagascar_Comptages_1729221726802.jpg,-18.91052058,47.56496429,non,,femelle ,1 à 3  ans,gris,18/10/2024,,,
Oct,18/10/2024,6:41 AM,18/10/2024,-18.9093481,47.5637988,,,C-181024064112-21255-457,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,41.974,1,Madagascar_Comptages_1729222878046.jpg,Madagascar_Comptages_1729222883297.jpg,-18.90928897,47.56373115,non,,femelle ,3 - 5 ans ,noire,18/10/2024,,0,
Oct,18/10/2024,6:41 AM,18/10/2024,-18.9086386,47.5631239,,,C-181024064020-21255-456,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,4.374,1,Madagascar_Comptages_1729222838601.jpg,Madagascar_Comptages_1729222843464.jpg,-18.90941584,47.56394103,non,,femelle ,3 - 5 ans ,"Blanc,fauve roux",18/10/2024,,0,
Oct,18/10/2024,6:31 AM,18/10/2024,-18.9062073,47.5653003,,,C-181024063027-21255-455,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,12.044,1,Madagascar_Comptages_1729222231922.jpg,Madagascar_Comptages_1729222235807.jpg,-18.90622306,47.56528415,non,,mâle ,1 à 3  ans,"Blanc,gris,noire",18/10/2024,,NA,
Oct,18/10/2024,6:30 AM,18/10/2024,-18.9077466,47.5643799,,,C-181024062918-21255-454,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,1.762,1,Madagascar_Comptages_1729222172517.jpg,Madagascar_Comptages_1729222178585.jpg,-18.90773192,47.56435141,non,,femelle ,3 - 5 ans ,"fauve roux,noire",18/10/2024,,0,
Oct,18/10/2024,6:29 AM,18/10/2024,-18.9077772,47.5643492,,,C-181024062810-21255-453,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,0.973,1,Madagascar_Comptages_1729222100792.jpg,Madagascar_Comptages_1729222106324.jpg,-18.9077611,47.5643561,non,,mâle ,3 - 5 ans ,"fauve roux,gris",18/10/2024,,0,
Oct,18/10/2024,6:28 AM,18/10/2024,-18.9078129,47.5643554,,,C-181024062716-21255-452,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,1.398,1,Madagascar_Comptages_1729222043356.jpg,Madagascar_Comptages_1729222052489.jpg,-18.90780296,47.56436817,non,,mâle ,1 à 3  ans,"Blanc,fauve roux,noire",18/10/2024,,NA,
Oct,18/10/2024,6:27 AM,18/10/2024,-18.9078333,47.5643687,,,C-181024062636-21255-451,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,4.091,1,Madagascar_Comptages_1729222003183.jpg,Madagascar_Comptages_1729222008827.jpg,-18.90782104,47.5643618,non,,mâle ,1 à 3  ans,Fauve charbonné (Feu),18/10/2024,,0,
Oct,18/10/2024,6:26 AM,18/10/2024,-18.9075577,47.5645397,,,C-181024062601-21255-450,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,6.034,1,Madagascar_Comptages_1729221970441.jpg,Madagascar_Comptages_1729221975213.jpg,-18.9075577,47.5645397,non,,mâle ,3 - 5 ans ,fauve roux,18/10/2024,,NA,
Oct,18/10/2024,6:25 AM,18/10/2024,-18.9078085,47.564249,,,C-181024062448-21255-449,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,10.456,1,Madagascar_Comptages_1729221894902.jpg,Madagascar_Comptages_1729221902009.jpg,-18.90782326,47.56425686,non,,femelle ,3 - 5 ans ,"Blanc,gris,noire",18/10/2024,,NA,
